Name,Club,Age,Overall,Potential,Value,Wage,Attack Score,Efficiency,Value Efficiency,Player Level,Predicted Overall
James Nieuwenhuizen,Melbourne City FC,18,50,67,100000.0,500.0,17.333333333333332,0.746268656716418,0.0005,Average,49.12206531098582
Luke Oresti,Melbourne City FC,19,50,66,120000.0,1000.0,47.66666666666666,0.7575757575757576,0.0004166666666666,Average,48.95735761532342
Javier Casas Jr.,Chicago Fire Football Club,19,50,70,130000.0,650.0,46.0,0.7142857142857143,0.0003846153846153,Average,49.49743698735219
Xiangyu Chen,Shenzhen FC,20,50,60,100000.0,1000.0,49.66666666666666,0.8333333333333334,0.0005,Average,48.90487643222548
Harvey O'Brien,UCD AFC,21,50,55,70000.0,500.0,30.666666666666668,0.9090909090909092,0.0007142857142857,Average,49.798032763179734
Eivind Helgeland,FK Haugesund,18,50,69,120000.0,500.0,45.0,0.7246376811594203,0.0004166666666666,Average,49.34811878369966
Armin Abaz,FC Winterthur,20,50,63,100000.0,600.0,17.333333333333332,0.7936507936507936,0.0005,Average,48.839158074451035
Yuhao Chen,Wuhan FC,20,50,67,120000.0,1000.0,29.666666666666668,0.746268656716418,0.0004166666666666,Average,49.067518352530854
Oscar Halls,Plymouth Argyle,17,50,64,100000.0,500.0,25.33333333333333,0.78125,0.0005,Average,48.90444913017268
Vegard Solheim,FK Haugesund,17,50,69,120000.0,500.0,45.66666666666666,0.7246376811594203,0.0004166666666666,Average,49.366342591405996
Florian Butscher,SV Waldhof Mannheim 07,19,50,64,110000.0,550.0,45.333333333333336,0.78125,0.0004545454545454,Average,48.833644706908004
Haoran Wang,Henan Songshan Longmen FC,21,50,60,100000.0,1000.0,43.66666666666666,0.8333333333333334,0.0005,Average,48.8953531151804
Abdel Zagré,FC Sion,18,50,68,120000.0,1000.0,48.333333333333336,0.7352941176470589,0.0004166666666666,Average,49.199780707695425
Isaac Price,Everton,18,50,73,150000.0,2000.0,49.66666666666666,0.684931506849315,0.0003333333333333,Average,50.15167571375977
Junfeng Li,Meizhou Hakka,24,50,54,60000.0,1000.0,30.666666666666668,0.925925925925926,0.0008333333333333,Average,50.042747554457776
Brooklyn Raines,Houston Dynamo,17,50,74,140000.0,500.0,48.0,0.6756756756756757,0.0003571428571428,Average,50.40931844422971
Haochang Cai,Meizhou Hakka,23,50,54,60000.0,1000.0,34.666666666666664,0.925925925925926,0.0008333333333333,Average,50.05553355550083
Thorbjørn Kristiansen,Hamarkameratene,16,50,72,140000.0,500.0,30.666666666666668,0.6944444444444444,0.0003571428571428,Average,49.97936912415611
Jack Hannah,Middlesbrough,19,50,68,110000.0,2000.0,30.0,0.7352941176470589,0.0004545454545454,Average,49.218608676576125
Gurkirat Singh,Mumbai City FC,18,50,65,110000.0,500.0,52.66666666666666,0.7692307692307693,0.0004545454545454,Average,48.88933095483996
Hak Yun Lee,Daegu FC,22,50,62,100000.0,750.0,19.0,0.8064516129032258,0.0005,Average,48.80667059480146
Will Wilson,Melbourne Victory,20,50,62,110000.0,1000.0,48.66666666666666,0.8064516129032258,0.0004545454545454,Average,48.798994685714874
Eysajan Kurban,Zhejiang Professional FC,22,50,57,100000.0,1000.0,53.0,0.8771929824561403,0.0005,Average,49.27721653734844
Kevin O'Toole,New York City FC,23,50,58,100000.0,1000.0,51.66666666666666,0.8620689655172413,0.0005,Average,49.08492341133558
Evan Haddock,Drogheda United,17,50,60,90000.0,500.0,30.33333333333333,0.8333333333333334,0.0005555555555555,Average,48.99018613916881
Tongshuai He,Wuhan Three Towns,22,50,58,100000.0,2000.0,42.66666666666666,0.8620689655172413,0.0005,Average,49.1271802450936
Geon Woo Park,Pohang Steelers,20,50,60,100000.0,750.0,35.666666666666664,0.8333333333333334,0.0005,Average,48.92564937352918
Shewketjan Tayir,Wuhan Three Towns,21,50,59,100000.0,2000.0,28.666666666666668,0.847457627118644,0.0005,Average,49.031146400124356
Avilash Paul,ATK Mohun Bagan FC,27,50,53,45000.0,500.0,17.666666666666668,0.9433962264150944,0.0011111111111111,Average,50.34620521231824
Shenping Huo,Guangzhou FC,18,50,60,80000.0,500.0,18.666666666666668,0.8333333333333334,0.000625,Average,48.98987510799478
Sachin Suresh,Kerala Blasters FC,21,50,63,100000.0,500.0,16.666666666666668,0.7936507936507936,0.0005,Average,48.82010792807189
Wenxuan Wang,Guangzhou FC,22,50,58,100000.0,1000.0,22.0,0.8620689655172413,0.0005,Average,49.15263125967769
Bijoy Varghese,Kerala Blasters FC,22,50,60,100000.0,500.0,28.33333333333333,0.8333333333333334,0.0005,Average,48.89692396342835
Minghe Wei,Guangzhou FC,19,50,60,90000.0,700.0,27.0,0.8333333333333334,0.0005555555555555,Average,48.95865388509975
Ethan Alagich,Adelaide United,18,50,65,110000.0,500.0,43.333333333333336,0.7692307692307693,0.0004545454545454,Average,48.90455681349712
Soyal Joshy,Hyderabad FC,20,50,61,100000.0,500.0,27.33333333333333,0.819672131147541,0.0005,Average,48.86751508770459
Elicha Ahui,Lincoln City,18,50,67,110000.0,500.0,39.66666666666666,0.746268656716418,0.0004545454545454,Average,49.08566399179841
Sebastian Saftig,SV Elversberg,20,50,57,90000.0,500.0,35.0,0.8771929824561403,0.0005555555555555,Average,49.34103975258748
Samik Mitra,Chennaiyin FC,21,50,62,100000.0,500.0,17.0,0.8064516129032258,0.0005,Average,48.827178801156364
Gaoling Mai,Meizhou Hakka,23,50,58,90000.0,900.0,17.666666666666668,0.8620689655172413,0.0005555555555555,Average,49.13953071517162
Missael Rodríguez,Chicago Fire Football Club,19,50,63,110000.0,750.0,50.333333333333336,0.7936507936507936,0.0004545454545454,Average,48.805906650989385
Bandar Al Shahrani,Damac FC,21,50,60,90000.0,1000.0,16.333333333333332,0.8333333333333334,0.0005555555555555,Average,48.93991114436271
Simone Ghidotti,Como,22,50,57,80000.0,4000.0,17.333333333333332,0.8771929824561403,0.000625,Average,49.360127257917014
Alexander Freeman,Orlando City Soccer Club,17,50,67,110000.0,500.0,42.66666666666666,0.746268656716418,0.0004545454545454,Average,49.10008133484045
Abdul Rabeeh,Hyderabad FC,21,50,61,110000.0,500.0,44.66666666666666,0.819672131147541,0.0004545454545454,Average,48.8199591094731
Robbie Mahon,Motherwell,19,50,62,110000.0,650.0,51.333333333333336,0.8064516129032258,0.0004545454545454,Average,48.81106362406838
Yue Xu,Shenzhen FC,22,50,58,100000.0,1000.0,40.66666666666666,0.8620689655172413,0.0005,Average,49.12217954236337
Mohammed Al Biladi,Al Adalah,20,50,59,90000.0,1000.0,18.33333333333333,0.847457627118644,0.0005555555555555,Average,49.05901959763477
Caoimhin Porter,Derry City,20,50,62,110000.0,500.0,44.66666666666666,0.8064516129032258,0.0004545454545454,Average,48.80138836034669
Edward Caspers,Macarthur FC,18,50,62,110000.0,500.0,43.0,0.8064516129032258,0.0004545454545454,Average,48.84273000175631
Max Caputo,Melbourne City FC,16,50,70,130000.0,500.0,50.66666666666666,0.7142857142857143,0.0003846153846153,Average,49.546518657131344
Kyle O'Connor,Shelbourne FC,19,50,58,100000.0,500.0,45.333333333333336,0.8620689655172413,0.0005,Average,49.168369026787644
Abdulaziz Makin,Damac FC,21,50,62,120000.0,2000.0,44.333333333333336,0.8064516129032258,0.0004166666666666,Average,48.795047837522844
Luke Rudden,Finn Harps,20,50,63,110000.0,500.0,51.333333333333336,0.7936507936507936,0.0004545454545454,Average,48.78289809326935
Cong Huang,Shandong Taishan,25,50,54,60000.0,2000.0,37.66666666666666,0.925925925925926,0.0008333333333333,Average,50.020280178154096
Viktor Serdeniuk,Shamrock Rovers,26,50,52,60000.0,600.0,45.0,0.9615384615384616,0.0008333333333333,Average,50.71462283570909
Hongwei Sun,Hebei FC,20,50,58,100000.0,1000.0,28.0,0.8620689655172413,0.0005,Average,49.18146594576177
Junjie Meng,Chengdu Rongcheng F.C.,21,50,57,100000.0,1000.0,50.0,0.8771929824561403,0.0005,Average,49.30142193238437
Weifeng Ran,Chengdu Rongcheng F.C.,20,50,57,80000.0,700.0,19.0,0.8771929824561403,0.000625,Average,49.3687619164603
Hanlin Wang,Chengdu Rongcheng F.C.,32,50,50,30000.0,1000.0,37.333333333333336,1.0,0.0016666666666666,Average,51.557118674951994
Harvey Wiles-Richards,Bristol City,20,50,66,110000.0,2000.0,16.666666666666668,0.7575757575757576,0.0004545454545454,Average,48.996849249524544
Abdullah Al Enazi,Al Fateh,19,50,64,110000.0,2000.0,43.333333333333336,0.78125,0.0004545454545454,Average,48.84888930166184
Yuncheng Fu,Guangzhou City,23,50,55,60000.0,1000.0,24.0,0.9090909090909092,0.0008333333333333,Average,49.77438534633589
Salem Al Najdi,Al Fateh,19,50,62,110000.0,2000.0,28.666666666666668,0.8064516129032258,0.0004545454545454,Average,48.85919628146169
Jack Williams,Tranmere Rovers,19,50,59,100000.0,1000.0,50.66666666666666,0.847457627118644,0.0005,Average,49.02561622749653
Mohammed Boudiaf,Drogheda United,20,50,56,70000.0,500.0,32.0,0.8928571428571429,0.0007142857142857,Average,49.559980254829625
Jianxiang Sun,Shijiazhuang Ever Bright F.C.,22,50,57,80000.0,800.0,18.666666666666668,0.8771929824561403,0.000625,Average,49.33150929772148
Kudirat Ablet,Dalian Professional Football Club,25,50,53,50000.0,1000.0,20.0,0.9433962264150944,0.001,Average,50.38516917182427
Meshal Hurais,Al Batin,25,50,56,60000.0,2000.0,17.666666666666668,0.8928571428571429,0.0008333333333333,Average,49.49916907292257
Arthur Lomax,Tranmere Rovers,18,50,60,100000.0,800.0,55.0,0.8333333333333334,0.0005,Average,48.93314600229658
Jiajun Pang,Hebei FC,22,50,56,60000.0,950.0,19.33333333333333,0.8928571428571429,0.0008333333333333,Average,49.54570772064328
Cameron Rooney,Morecambe,17,50,62,110000.0,500.0,44.0,0.8064516129032258,0.0004545454545454,Average,48.86041002879631
Niraj Kumar,Odisha FC,19,50,61,90000.0,500.0,17.0,0.819672131147541,0.0005555555555555,Average,48.90365167194322
Arsh Shaikh,ATK Mohun Bagan FC,19,50,67,110000.0,500.0,16.333333333333332,0.746268656716418,0.0004545454545454,Average,49.10441726940232
Adam Murphy,St. Patrick's Athletic,17,50,67,120000.0,500.0,49.0,0.746268656716418,0.0004166666666666,Average,49.08978148763674
Răzvan Covaci,Campionii FC Arges,18,50,65,110000.0,500.0,45.333333333333336,0.7692307692307693,0.0004545454545454,Average,48.90129412949916
Felipe Valencia,Inter Miami CF,17,50,75,150000.0,500.0,52.0,0.6666666666666666,0.0003333333333333,Average,50.668664678331595
Matei Moraru,Universitatea Cluj,16,50,72,150000.0,500.0,44.66666666666666,0.6944444444444444,0.0003333333333333,Average,49.956562321626876
Ben Collins,Western United FC,22,50,54,60000.0,500.0,27.666666666666668,0.925925925925926,0.0008333333333333,Average,50.08213262516858
Zhen'ao Wang,Dalian Professional Football Club,22,50,57,100000.0,1000.0,50.0,0.8771929824561403,0.0005,Average,49.282110563345384
Pritam Singh,SC East Bengal FC,26,50,51,50000.0,500.0,30.666666666666668,0.9803921568627452,0.001,Average,51.18127746228761
Gbemi Arubi,Shelbourne FC,18,50,61,100000.0,500.0,53.0,0.819672131147541,0.0005,Average,48.86426671447538
Jiabao Ji,Shenzhen FC,19,50,65,100000.0,500.0,19.33333333333333,0.7692307692307693,0.0005,Average,48.924365666977195
David Robson,Crawley Town,20,50,63,100000.0,1000.0,18.33333333333333,0.7936507936507936,0.0005,Average,48.84083208714334
Iulian Zamfir,AFC Chindia Târgoviște,18,50,67,120000.0,500.0,45.66666666666666,0.746268656716418,0.0004166666666666,Average,49.07590792526102
Amrit Gope,Bengaluru FC,22,50,59,90000.0,500.0,16.333333333333332,0.847457627118644,0.0005555555555555,Average,49.019527850190656
Jack Ellis,Carlisle United,18,50,63,100000.0,500.0,25.666666666666668,0.7936507936507936,0.0005,Average,48.863359957198014
Gavin Mulreany,Finn Harps,24,50,56,60000.0,500.0,17.666666666666668,0.8928571428571429,0.0008333333333333,Average,49.50608536186925
Da Wen,Wuhan FC,22,50,61,110000.0,1000.0,47.0,0.819672131147541,0.0004545454545454,Average,48.80097296913394
Leon Augustine,Bengaluru FC,23,50,58,100000.0,500.0,42.333333333333336,0.8620689655172413,0.0005,Average,49.09601757662864
Alp Arda,İstanbulspor,27,50,54,50000.0,1000.0,16.333333333333332,0.925925925925926,0.001,Average,50.00816403053636
Sam Tinubu,Stevenage,17,50,63,100000.0,500.0,44.333333333333336,0.7936507936507936,0.0005,Average,48.85221960892268
Ryan Carr,Carlisle United,17,50,60,100000.0,500.0,48.333333333333336,0.8333333333333334,0.0005,Average,48.96085396864365
Matthew Scott,UCD AFC,19,50,54,60000.0,500.0,45.66666666666666,0.925925925925926,0.0008333333333333,Average,50.110702576303865
Alexandru Petre,AFC Chindia Târgoviște,17,50,64,110000.0,500.0,44.0,0.78125,0.0004545454545454,Average,48.87402939831486
Yu Hou,Guangzhou FC,21,50,60,100000.0,900.0,42.0,0.8333333333333334,0.0005,Average,48.897245679839216
Oskar Leśniak,Piast Gliwice,17,50,69,120000.0,500.0,42.66666666666666,0.7246376811594203,0.0004166666666666,Average,49.37123661740294
Kunyue Ma,Beijing Guoan FC,21,49,63,100000.0,1000.0,17.333333333333332,0.7777777777777778,0.00049,Average,47.67843655594359
Darren Yapi,Colorado Rapids,17,49,72,150000.0,500.0,49.66666666666666,0.6805555555555556,0.0003266666666666,Average,48.9274681764532
Yuezheng Du,Shenzhen FC,16,49,67,120000.0,500.0,47.0,0.7313432835820896,0.0004083333333333,Average,48.03598126064287
Givson Singh,Kerala Blasters FC,20,49,62,110000.0,500.0,48.333333333333336,0.7903225806451613,0.0004454545454545,Average,47.632228115564445
Lei Liao,Shenzhen FC,23,49,55,70000.0,1000.0,33.333333333333336,0.8909090909090909,0.0007,Average,48.44797189564315
Xuhuang Chen,Shanghai Port FC,19,49,61,110000.0,1000.0,38.333333333333336,0.8032786885245902,0.0004454545454545,Average,47.690798213541555
Osvaldo Cisneros,Sporting Kansas City,18,49,72,150000.0,500.0,47.333333333333336,0.6805555555555556,0.0003266666666666,Average,48.91196327207851
Mingcan Hua,Henan Songshan Longmen FC,19,49,64,110000.0,950.0,43.333333333333336,0.765625,0.0004454545454545,Average,47.713383421189974
Xuelong Sun,Tianjin Jinmen Tiger FC,23,49,57,100000.0,1000.0,44.0,0.8596491228070176,0.00049,Average,48.007375373281604
Sabit Abdusalam,Shijiazhuang Ever Bright F.C.,28,49,49,45000.0,1000.0,53.333333333333336,1.0,0.0010888888888888,Average,50.692767646414836
Dylan Molloy,Drogheda United,18,49,56,80000.0,500.0,35.333333333333336,0.875,0.0006125,Average,48.30539222952112
Da Li,Wuhan FC,21,49,60,100000.0,1000.0,29.33333333333333,0.8166666666666667,0.00049,Average,47.71678440446472
Harry Nicolson,Finn Harps,21,49,57,100000.0,500.0,25.33333333333333,0.8596491228070176,0.00049,Average,48.072318135309814
Rashed Al Muwainea,Al Fayha,22,49,57,90000.0,2000.0,16.666666666666668,0.8596491228070176,0.0005444444444444,Average,48.07950815823111
Emre Topcu,Drogheda United,16,49,59,100000.0,500.0,48.66666666666666,0.8305084745762712,0.00049,Average,47.8603579902971
Huajun Zhang,Wuhan FC,19,49,61,110000.0,950.0,53.0,0.8032786885245902,0.0004454545454545,Average,47.66645869488674
Danstan Fernandes,FC Goa,21,49,60,110000.0,500.0,42.333333333333336,0.8166666666666667,0.0004454545454545,Average,47.69147725057036
Yuliang Su,Guangzhou City,17,49,65,120000.0,500.0,47.333333333333336,0.7538461538461538,0.0004083333333333,Average,47.80788131134955
Xingliang Zhang,Tianjin Jinmen Tiger FC,20,49,55,70000.0,1000.0,47.66666666666666,0.8909090909090909,0.0007,Average,48.482523434108046
Dipu Mirdha,NorthEast United FC,23,49,56,90000.0,500.0,48.333333333333336,0.875,0.0005444444444444,Average,48.187659923795934
Jack Lemoignan,Derry City,21,49,60,90000.0,500.0,18.33333333333333,0.8166666666666667,0.0005444444444444,Average,47.7305654876329
Liang Huo,Meizhou Hakka,32,49,49,30000.0,1000.0,33.0,1.0,0.0016333333333333,Average,50.64864481272009
Adam McCaffrey,Finn Harps,19,49,60,100000.0,500.0,41.333333333333336,0.8166666666666667,0.00049,Average,47.731699345190805
Jake Davis,Sporting Kansas City,20,49,66,120000.0,900.0,43.333333333333336,0.7424242424242424,0.0004083333333333,Average,47.851606075030446
Toms Leitis,Shamrock Rovers,18,49,67,100000.0,500.0,18.0,0.7313432835820896,0.00049,Average,48.04460346962236
Sam O'Brien,Drogheda United,20,49,55,70000.0,500.0,26.666666666666668,0.8909090909090909,0.0007,Average,48.51264992272256
Ahmad Taleb,Melbourne Victory,19,49,65,110000.0,500.0,15.666666666666666,0.7538461538461538,0.0004454545454545,Average,47.82088575111615
Yixuan Yang,Hebei FC,21,49,55,80000.0,1000.0,42.66666666666666,0.8909090909090909,0.0006125,Average,48.47140076052048
Jing Hu,Chengdu Rongcheng F.C.,23,49,56,90000.0,1000.0,27.0,0.875,0.0005444444444444,Average,48.22659357980497
Orrin McLaughlin,Derry City,19,49,63,110000.0,500.0,47.66666666666666,0.7777777777777778,0.0004454545454545,Average,47.66347554547819
Nikhil Prabhu,Odisha FC,21,49,60,100000.0,500.0,23.33333333333333,0.8166666666666667,0.00049,Average,47.72244076309451
Yongjun Wen,Guangzhou City,19,49,61,110000.0,900.0,37.0,0.8032786885245902,0.0004454545454545,Average,47.69214699753404
Peter Maguire,Sligo Rovers,19,49,67,110000.0,500.0,26.0,0.7313432835820896,0.0004454545454545,Average,48.01227335004802
Yanpu Chen,Beijing Guoan FC,21,49,58,110000.0,2000.0,43.333333333333336,0.8448275862068966,0.0004454545454545,Average,47.90203816304843
Kieran Cruise,Shamrock Rovers,18,49,59,90000.0,500.0,30.33333333333333,0.8305084745762712,0.0005444444444444,Average,47.85161120341063
Damaitphang Lyngdoh,Bengaluru FC,18,49,64,110000.0,500.0,41.333333333333336,0.765625,0.0004454545454545,Average,47.732238950199246
Justin Ferizaj,Shamrock Rovers,17,49,63,110000.0,500.0,43.66666666666666,0.7777777777777778,0.0004454545454545,Average,47.70862365155209
Sharon Padattil,Bengaluru FC,22,49,58,90000.0,500.0,16.666666666666668,0.8448275862068966,0.0005444444444444,Average,47.91377019631031
Zhenghao Wang,Tianjin Jinmen Tiger FC,22,49,55,70000.0,1000.0,26.666666666666668,0.8909090909090909,0.0007,Average,48.478158878008685
Sean Jones-Carey,Shamrock Rovers,18,49,61,100000.0,500.0,32.333333333333336,0.8032786885245902,0.00049,Average,47.71573395575382
Kangkang Ren,Wuhan FC,20,49,58,100000.0,1000.0,47.333333333333336,0.8448275862068966,0.00049,Average,47.906528791906794
Othman Awadh,Al Batin,18,49,63,100000.0,600.0,32.666666666666664,0.7777777777777778,0.00049,Average,47.70805139771822
Chao'ao Zhang,Zhejiang Professional FC,21,49,56,90000.0,1000.0,25.666666666666668,0.875,0.0005444444444444,Average,48.26739144054825
Likai Wan,Guangzhou FC,18,49,61,100000.0,500.0,29.33333333333333,0.8032786885245902,0.00049,Average,47.720627981750766
Yalun Li,Zhejiang Professional FC,21,49,55,80000.0,1000.0,46.66666666666666,0.8909090909090909,0.0006125,Average,48.46487539252456
Haofan Liu,Zhejiang Professional FC,18,49,63,100000.0,500.0,28.666666666666668,0.7777777777777778,0.00049,Average,47.71375042704133
Tariq Maddad,Al Batin,21,49,58,110000.0,2000.0,43.333333333333336,0.8448275862068966,0.0004454545454545,Average,47.90203816304843
Hrithik Tiwari,FC Goa,20,49,63,100000.0,500.0,16.666666666666668,0.7777777777777778,0.00049,Average,47.69470379295112
Runnan Liu,Hebei FC,20,49,58,100000.0,1000.0,25.666666666666668,0.8448275862068966,0.00049,Average,47.94187453521806
Jiajun Liao,Guangzhou City,19,49,59,100000.0,750.0,33.333333333333336,0.8305084745762712,0.00049,Average,47.82950364051325
Zeyuan Feng,Dalian Professional Football Club,20,48,58,100000.0,1000.0,49.66666666666666,0.8275862068965517,0.00048,Average,46.6593244520345
Wenzhe Zhao,Guangzhou FC,21,48,54,70000.0,900.0,25.0,0.8888888888888888,0.0006857142857142,Average,47.43812873664655
Namgyal Bhutia,Bengaluru FC,22,48,55,90000.0,500.0,46.66666666666666,0.8727272727272727,0.0005333333333333,Average,47.13024473808588
