Name,Club,Age,Overall,Potential,Value,Wage,Attack Score,Efficiency,Value Efficiency,Player Level
Agustín Lastra,Club Atlético Aldosivi,21,61,69,650000.0,1000.0,20.666666666666668,0.8840579710144928,9.384615384615384e-05,Average
Mun Ki Hwang,Gangwon FC,25,61,66,475000.0,1000.0,55.0,0.9242424242424242,0.00012842105263157895,Average
Lukas Krüger,FSV Zwickau,22,61,70,750000.0,550.0,59.333333333333336,0.8714285714285714,8.133333333333334e-05,Average
Mark Natta,Newcastle Jets,19,61,69,650000.0,500.0,38.666666666666664,0.8840579710144928,9.384615384615384e-05,Average
Philipp Treu,SC Freiburg II,21,61,67,525000.0,700.0,40.666666666666664,0.9104477611940298,0.0001161904761904762,Average
Sebastián Jaurena,Unión de Santa Fe,22,61,67,525000.0,2000.0,49.333333333333336,0.9104477611940298,0.0001161904761904762,Average
Gustav Dahl,Silkeborg IF,26,61,64,400000.0,2000.0,47.333333333333336,0.953125,0.0001525,Average
Remo Arnold,FC Winterthur,25,61,65,425000.0,1000.0,41.333333333333336,0.9384615384615385,0.00014352941176470587,Average
Esey Gebreyesus,Olympique de Marseille,18,61,76,750000.0,3000.0,55.0,0.8026315789473685,8.133333333333334e-05,Average
Issam El Maach,FC Twente,22,61,69,650000.0,1000.0,21.333333333333332,0.8840579710144928,9.384615384615384e-05,Average
Jack de Vries,Venezia FC,20,61,75,800000.0,800.0,57.0,0.8133333333333334,7.625e-05,Average
Onel Acosta,Deportivo Cali,22,61,70,700000.0,650.0,48.333333333333336,0.8714285714285714,8.714285714285714e-05,Average
Aaron Pressley,Brentford,20,61,74,800000.0,6000.0,61.333333333333336,0.8243243243243243,7.625e-05,Average
Alistair Smith,Sutton United,23,61,66,500000.0,2000.0,58.333333333333336,0.9242424242424242,0.000122,Average
Yasin Ayari,AIK,18,61,78,825000.0,550.0,54.666666666666664,0.782051282051282,7.393939393939393e-05,Average
Mamadou Tounkara,Vitória de Guimarães,20,61,76,750000.0,1000.0,32.333333333333336,0.8026315789473685,8.133333333333334e-05,Average
Keith Ward,Dundalk FC,31,61,61,275000.0,750.0,57.0,1.0,0.00022181818181818183,Average
Farrend Rawson,Morecambe,25,61,63,375000.0,1000.0,35.666666666666664,0.9682539682539683,0.00016266666666666667,Average
Max Ehmer,Gillingham,30,61,61,275000.0,2000.0,52.666666666666664,1.0,0.00022181818181818183,Average
Ethan Bristow,Tranmere Rovers,20,61,69,675000.0,2000.0,43.666666666666664,0.8840579710144928,9.037037037037038e-05,Average
Richard Nartey,Salford City,23,61,68,600000.0,3000.0,33.0,0.8970588235294118,0.00010166666666666667,Average
Romeo Vucic,FK Austria Wien,19,61,75,775000.0,2000.0,60.666666666666664,0.8133333333333334,7.870967741935484e-05,Average
Owen Beck,Bolton Wanderers,19,61,78,825000.0,7000.0,46.333333333333336,0.782051282051282,7.393939393939393e-05,Average
Jamie Roche,IK Sirius,21,61,70,700000.0,600.0,47.0,0.8714285714285714,8.714285714285714e-05,Average
Meris Skenderović,TSV 1860 München,24,61,68,675000.0,750.0,60.666666666666664,0.8970588235294118,9.037037037037038e-05,Average
Saeed Al Hamsal,Abha Club,26,61,64,400000.0,2000.0,40.666666666666664,0.953125,0.0001525,Average
Hernán Muñoz,Deportivo Ñublense,33,61,61,110000.0,1000.0,19.333333333333332,1.0,0.0005545454545454546,Average
Scott Quigley,Rochdale,29,61,61,325000.0,3000.0,62.333333333333336,1.0,0.00018769230769230769,Average
William Kokolo,Burton Albion,22,61,70,700000.0,1000.0,38.0,0.8714285714285714,8.714285714285714e-05,Average
Lewis Dobbin,Derby County,19,61,74,775000.0,4000.0,61.0,0.8243243243243243,7.870967741935484e-05,Average
Carlos Mateo Abastoflor,Club Deportivo Guabirá,20,61,77,850000.0,500.0,54.666666666666664,0.7922077922077922,7.176470588235293e-05,Average
Luis Montero,Club Deportivo Guabirá,22,61,71,725000.0,500.0,55.666666666666664,0.8591549295774648,8.413793103448276e-05,Average
Storm Roux,Central Coast Mariners,29,61,61,300000.0,600.0,47.666666666666664,1.0,0.00020333333333333333,Average
Abdullah Al Khatib,Ettifaq FC,27,61,63,350000.0,5000.0,31.0,0.9682539682539683,0.00017428571428571428,Average
Jack Clisby,Perth Glory,30,61,61,275000.0,1000.0,53.666666666666664,1.0,0.00022181818181818183,Average
Amir Kurdi,Al Wehda,30,61,61,275000.0,4000.0,45.0,1.0,0.00022181818181818183,Average
Faustin Senghor,GZT Giresunspor,28,61,63,325000.0,2000.0,33.0,0.9682539682539683,0.00018769230769230769,Average
Tom Bloxham,Shrewsbury Town,18,61,79,825000.0,900.0,60.0,0.7721518987341772,7.393939393939393e-05,Average
Ziming Wang,Beijing Guoan FC,25,61,64,450000.0,3000.0,58.333333333333336,0.953125,0.00013555555555555556,Average
Djeidi Gassama,KAS Eupen,18,61,78,825000.0,950.0,55.0,0.782051282051282,7.393939393939393e-05,Average
Leon Bürger,Sportclub Verl,22,61,69,725000.0,500.0,58.666666666666664,0.8840579710144928,8.413793103448276e-05,Average
Jalen Hawkins,FC Ingolstadt 04,21,61,73,800000.0,1000.0,52.333333333333336,0.8356164383561644,7.625e-05,Average
Niklas Sauter,SC Freiburg II,19,61,73,675000.0,500.0,19.666666666666668,0.8356164383561644,9.037037037037038e-05,Average
Sinan Karweina,SK Austria Klagenfurt,23,61,65,475000.0,2000.0,63.0,0.9384615384615385,0.00012842105263157895,Average
Remeao Hutton,Swindon Town,23,61,63,400000.0,2000.0,47.333333333333336,0.9682539682539683,0.0001525,Average
Jakub Vojtuš,Rapid București,28,61,61,325000.0,2000.0,63.666666666666664,1.0,0.00018769230769230769,Average
David Kruse,AC Horsens,20,61,73,775000.0,2000.0,59.0,0.8356164383561644,7.870967741935484e-05,Average
Bojan Radulović,HJK Helsinki,22,61,68,675000.0,500.0,62.0,0.8970588235294118,9.037037037037038e-05,Average
Lewis Freestone,Cheltenham Town,22,61,70,700000.0,1000.0,40.0,0.8714285714285714,8.714285714285714e-05,Average
Shiyuan Yang,Shanghai Port FC,28,61,62,325000.0,3000.0,41.333333333333336,0.9838709677419355,0.00018769230769230769,Average
Zhuoyi Feng,Chengdu Rongcheng F.C.,33,61,61,200000.0,2000.0,52.666666666666664,1.0,0.000305,Average
Søren Tengstedt,Silkeborg IF,22,61,70,750000.0,2000.0,62.0,0.8714285714285714,8.133333333333334e-05,Average
Dae Won Park,Suwon Samsung Bluewings,24,61,69,675000.0,900.0,49.333333333333336,0.8840579710144928,9.037037037037038e-05,Average
Aron Bjarnason,IK Sirius,26,61,61,350000.0,1000.0,58.0,1.0,0.00017428571428571428,Average
Aleksander Pawlak,Wisła Płock,20,61,70,675000.0,800.0,45.666666666666664,0.8714285714285714,9.037037037037038e-05,Average
Lasse Günther,SSV Jahn Regensburg,19,61,79,850000.0,3000.0,60.666666666666664,0.7721518987341772,7.176470588235293e-05,Average
Ole Pohlmann,Borussia Dortmund II,21,61,72,725000.0,700.0,55.666666666666664,0.8472222222222222,8.413793103448276e-05,Average
Jean Lambert Evan's,Pau FC,23,61,70,725000.0,900.0,50.333333333333336,0.8714285714285714,8.413793103448276e-05,Average
Max Taylor,Rochdale,22,61,69,700000.0,2000.0,34.666666666666664,0.8840579710144928,8.714285714285714e-05,Average
Ricardo Hernández,Metropolitanos de Caracas FC,21,61,67,525000.0,500.0,55.666666666666664,0.9104477611940298,0.0001161904761904762,Average
Lucas Galarza,Club Always Ready,21,61,69,650000.0,500.0,20.0,0.8840579710144928,9.384615384615384e-05,Average
Julian von Moos,FC St. Gallen 1879,21,61,75,800000.0,2000.0,60.666666666666664,0.8133333333333334,7.625e-05,Average
Soo Il Park,Seongnam FC,26,61,64,400000.0,1000.0,49.0,0.953125,0.0001525,Average
Adam Lewis,Newport County,22,61,65,450000.0,11000.0,37.666666666666664,0.9384615384615385,0.00013555555555555556,Average
Benjamin Hvidt,Aarhus GF,22,61,71,725000.0,2000.0,57.0,0.8591549295774648,8.413793103448276e-05,Average
Will Jääskeläinen,AFC Wimbledon,23,61,67,425000.0,1000.0,21.666666666666668,0.9104477611940298,0.00014352941176470587,Average
Kevin Mouanga,FC Annecy,21,61,71,700000.0,700.0,30.0,0.8591549295774648,8.714285714285714e-05,Average
Jordan Stevens,Barrow,22,61,69,725000.0,2000.0,56.666666666666664,0.8840579710144928,8.413793103448276e-05,Average
Stan Van Dessel,Sint-Truidense VV,20,61,70,725000.0,2000.0,48.0,0.8714285714285714,8.413793103448276e-05,Average
Roman Macek,FC Lugano,25,61,64,425000.0,2000.0,57.666666666666664,0.953125,0.00014352941176470587,Average
Matty Wolfe,Barnsley,22,61,71,700000.0,2000.0,50.666666666666664,0.8591549295774648,8.714285714285714e-05,Average
Lachlan Barr,Adelaide United,27,61,62,325000.0,1000.0,33.666666666666664,0.9838709677419355,0.00018769230769230769,Average
Luciano Fernández,Club Atlético Peñarol,20,61,73,750000.0,500.0,33.0,0.8356164383561644,8.133333333333334e-05,Average
Michał Mokrzycki,Wisła Płock,24,61,69,675000.0,950.0,49.333333333333336,0.8840579710144928,9.037037037037038e-05,Average
Jake Turner,Gillingham,23,61,71,625000.0,1000.0,17.666666666666668,0.8591549295774648,9.76e-05,Average
Fredy Valencia,LASK Linz,20,61,72,675000.0,3000.0,36.666666666666664,0.8472222222222222,9.037037037037038e-05,Average
Faruk Can Genç,GZT Giresunspor,22,61,70,700000.0,2000.0,46.0,0.8714285714285714,8.714285714285714e-05,Average
Anosike Ementa,Aalborg BK,20,61,74,800000.0,2000.0,60.333333333333336,0.8243243243243243,7.625e-05,Average
Fabian Gmeiner,Austria Lustenau,25,61,66,450000.0,1000.0,37.666666666666664,0.9242424242424242,0.00013555555555555556,Average
Carlo Casap,FC Farul Constanța,23,61,67,525000.0,2000.0,58.333333333333336,0.9104477611940298,0.0001161904761904762,Average
Baruj Aburto,Sport Boys,20,61,68,650000.0,500.0,61.0,0.8970588235294118,9.384615384615384e-05,Average
Franklin Tebo Uchenna,BK Häcken,22,61,71,700000.0,1000.0,35.0,0.8591549295774648,8.714285714285714e-05,Average
Adam Smith,Morecambe,29,61,61,220000.0,1000.0,22.666666666666668,1.0,0.0002772727272727273,Average
Imanol Baz Berganza,Deportivo Alavés,21,61,70,700000.0,1000.0,36.0,0.8714285714285714,8.714285714285714e-05,Average
Xavier Simons,Hull City,19,61,77,800000.0,2000.0,45.333333333333336,0.7922077922077922,7.625e-05,Average
Rushian Hepburn-Murphy,Swindon Town,23,61,67,525000.0,3000.0,60.666666666666664,0.9104477611940298,0.0001161904761904762,Average
Dragoljub Savić,SK Rapid Wien,21,61,69,725000.0,4000.0,56.666666666666664,0.8840579710144928,8.413793103448276e-05,Average
Ilyes Hamache,Valenciennes FC,19,61,73,775000.0,700.0,65.66666666666667,0.8356164383561644,7.870967741935484e-05,Average
Brian Maher,Derry City,21,61,69,650000.0,500.0,21.666666666666668,0.8840579710144928,9.384615384615384e-05,Average
Sam Sherring,Northampton Town,22,61,69,700000.0,3000.0,32.333333333333336,0.8840579710144928,8.714285714285714e-05,Average
Karl Edouard Etta Eyong,Cádiz CF,18,61,74,725000.0,1000.0,40.0,0.8243243243243243,8.413793103448276e-05,Average
Sinan Tekerci,SV Elversberg,28,61,61,325000.0,550.0,54.0,1.0,0.00018769230769230769,Average
Yasir Subaşı,İttifak Holding Konyaspor,26,61,64,400000.0,3000.0,40.333333333333336,0.953125,0.0001525,Average
Jamie Lennon,St. Patrick's Athletic,24,61,64,450000.0,650.0,54.333333333333336,0.953125,0.00013555555555555556,Average
Siriné Doucouré,FC Lorient,20,61,75,800000.0,3000.0,62.333333333333336,0.8133333333333334,7.625e-05,Average
Tomás Romero,Los Angeles FC,21,61,72,650000.0,700.0,20.0,0.8472222222222222,9.384615384615384e-05,Average
Franco Herrera,Newell's Old Boys,18,61,76,675000.0,500.0,18.333333333333332,0.8026315789473685,9.037037037037038e-05,Average
Alex Greive,St. Mirren,23,61,66,500000.0,1000.0,60.0,0.9242424242424242,0.000122,Average
Rommell Ibarra,Deportivo La Guaira FC,22,61,72,700000.0,500.0,56.0,0.8472222222222222,8.714285714285714e-05,Average
Okan Erdogan,İstanbulspor,23,61,70,675000.0,2000.0,34.333333333333336,0.8714285714285714,9.037037037037038e-05,Average
Enzo Célestine,Campionii FC Arges,24,61,66,500000.0,1000.0,61.333333333333336,0.9242424242424242,0.000122,Average
Malte Karbstein,SV Waldhof Mannheim 07,24,61,66,450000.0,950.0,36.333333333333336,0.9242424242424242,0.00013555555555555556,Average
Melvin Sitti,FC Annecy,22,61,71,700000.0,850.0,47.666666666666664,0.8591549295774648,8.714285714285714e-05,Average
Ben Warland,Adelaide United,25,61,64,375000.0,1000.0,27.333333333333332,0.953125,0.00016266666666666667,Average
Mohammed Bu Sanda,Al Ain FC,27,61,64,325000.0,500.0,17.333333333333332,0.953125,0.00018769230769230769,Average
Erik Holt,Real Salt Lake,25,61,66,425000.0,1000.0,38.333333333333336,0.9242424242424242,0.00014352941176470587,Average
Noah Shamoun,Kalmar FF,19,61,75,775000.0,550.0,54.0,0.8133333333333334,7.870967741935484e-05,Average
Ronny Labonne,Nîmes Olympique,24,61,66,450000.0,1000.0,44.666666666666664,0.9242424242424242,0.00013555555555555556,Average
Joss Labadie,Walsall,31,61,61,275000.0,3000.0,57.333333333333336,1.0,0.00022181818181818183,Average
Samson Okikiola Tijani,FC Red Bull Salzburg,20,61,75,750000.0,3000.0,46.0,0.8133333333333334,8.133333333333334e-05,Average
Rodney Elongo-Yombo,Borussia Dortmund II,20,61,70,725000.0,700.0,55.333333333333336,0.8714285714285714,8.413793103448276e-05,Average
Jacopo Fazzini,Empoli,19,61,79,850000.0,1000.0,55.333333333333336,0.7721518987341772,7.176470588235293e-05,Average
David Morgan,Accrington Stanley,27,61,61,350000.0,1000.0,56.0,1.0,0.00017428571428571428,Average
Dylan Mboumbouni,FK Jerv,26,61,66,425000.0,800.0,35.0,0.9242424242424242,0.00014352941176470587,Average
Rory McArdle,Harrogate Town,35,61,61,90000.0,1000.0,32.333333333333336,1.0,0.0006777777777777778,Average
Julian Hettwer,MSV Duisburg,19,61,71,725000.0,1000.0,61.666666666666664,0.8591549295774648,8.413793103448276e-05,Average
José David Menargues,Valencia CF,20,61,70,675000.0,3000.0,46.666666666666664,0.8714285714285714,9.037037037037038e-05,Average
Daniel Stensson,IK Sirius,25,61,68,600000.0,800.0,42.333333333333336,0.8970588235294118,0.00010166666666666667,Average
Oliver Finney,Crewe Alexandra,24,61,67,525000.0,2000.0,58.666666666666664,0.9104477611940298,0.0001161904761904762,Average
Marco Pompetti,Südtirol,22,61,70,725000.0,8000.0,50.666666666666664,0.8714285714285714,8.413793103448276e-05,Average
Ayodeji Sotona,Kilmarnock,19,61,73,775000.0,4000.0,56.666666666666664,0.8356164383561644,7.870967741935484e-05,Average
Sivert Gussiås,Sandefjord Fotball,22,61,68,675000.0,850.0,62.333333333333336,0.8970588235294118,9.037037037037038e-05,Average
Raphael Koczor,Rot-Weiß Essen,33,61,61,110000.0,850.0,23.0,1.0,0.0005545454545454546,Average
Jonathan Lima,Club Atlético Peñarol,23,61,69,625000.0,500.0,18.666666666666668,0.8840579710144928,9.76e-05,Average
José Luis Sierra,Unión Española,25,61,62,400000.0,1000.0,62.333333333333336,0.9838709677419355,0.0001525,Average
Óscar Zambrano,LDU Quito,18,61,76,725000.0,500.0,53.666666666666664,0.8026315789473685,8.413793103448276e-05,Average
Hyung Min Shin,Ulsan Hyundai FC,35,61,61,90000.0,1000.0,58.0,1.0,0.0006777777777777778,Average
Luke Chambers,Colchester United,36,61,61,60000.0,2000.0,28.0,1.0,0.0010166666666666666,Average
Sidi Sané,FC Schalke 04,19,61,78,850000.0,2000.0,58.333333333333336,0.782051282051282,7.176470588235293e-05,Average
Richard Sánchez,LA Galaxy,28,61,62,250000.0,1000.0,27.666666666666668,0.9838709677419355,0.000244,Average
Gustav Mogensen,Sarpsborg 08 FF,21,61,72,750000.0,800.0,62.0,0.8472222222222222,8.133333333333334e-05,Average
Bruny Nsimba,Royal Antwerp FC,22,61,68,675000.0,3000.0,60.666666666666664,0.8970588235294118,9.037037037037038e-05,Average
Raphael Schifferl,RZ Pellets Wolfsberger AC,22,61,68,625000.0,2000.0,34.333333333333336,0.8970588235294118,9.76e-05,Average
Ionuț Gurău,FC U Craiova 1948,23,61,69,625000.0,1000.0,18.0,0.8840579710144928,9.76e-05,Average
Michael Gonçalves,FC Winterthur,27,61,62,350000.0,1000.0,37.666666666666664,0.9838709677419355,0.00017428571428571428,Average
Meritan Shabani,Grasshopper Club Zürich,23,61,67,525000.0,2000.0,52.666666666666664,0.9104477611940298,0.0001161904761904762,Average
Lenn Jastremski,FC Erzgebirge Aue,21,61,72,750000.0,750.0,64.33333333333333,0.8472222222222222,8.133333333333334e-05,Average
Santiago Toloza,Club Atlético Talleres,19,61,74,775000.0,2000.0,53.333333333333336,0.8243243243243243,7.870967741935484e-05,Average
Pape Meissa Ba,Grenoble Foot 38,24,61,65,475000.0,1000.0,62.666666666666664,0.9384615384615385,0.00012842105263157895,Average
Eduardo Dos Santos Haesler,SV Werder Bremen,23,61,68,550000.0,2000.0,21.333333333333332,0.8970588235294118,0.00011090909090909092,Average
Bernardo Gouveia da Silva,Futebol Clube de Famalicão,21,61,74,775000.0,1000.0,46.0,0.8243243243243243,7.870967741935484e-05,Average
Karl Larson,IK Sirius,30,61,61,275000.0,850.0,41.666666666666664,1.0,0.00022181818181818183,Average
Ji Hoon Lee,Seongnam FC,28,61,61,300000.0,1000.0,34.333333333333336,1.0,0.00020333333333333333,Average
Juan Pablo Barinaga,Patronato,22,61,72,725000.0,2000.0,55.0,0.8472222222222222,8.413793103448276e-05,Average
Christoph Lang,SK Sturm Graz,20,61,72,725000.0,3000.0,62.333333333333336,0.8472222222222222,8.413793103448276e-05,Average
Simon Power,Shamrock Rovers,24,61,63,425000.0,650.0,53.0,0.9682539682539683,0.00014352941176470587,Average
Samuel Silvera,Central Coast Mariners,21,61,73,800000.0,500.0,58.333333333333336,0.8356164383561644,7.625e-05,Average
Jetmir Haliti,Mjällby AIF,25,61,65,400000.0,1000.0,31.666666666666668,0.9384615384615385,0.0001525,Average
Manuel Rico Del Valle,SD Huesca,19,61,74,775000.0,1000.0,61.0,0.8243243243243243,7.870967741935484e-05,Average
Femi Seriki,Rochdale,20,61,75,750000.0,3000.0,35.333333333333336,0.8133333333333334,8.133333333333334e-05,Average
Bryan Meredith,Nashville SC,32,61,61,160000.0,1000.0,26.0,1.0,0.00038125,Average
Connor Jennings,Stockport County,30,61,61,325000.0,3000.0,61.333333333333336,1.0,0.00018769230769230769,Average
Dragoș Balauru,AFC UTA Arad,32,61,61,160000.0,1000.0,20.666666666666668,1.0,0.00038125,Average
Denis Franchi,Burnley,19,61,73,675000.0,2000.0,21.333333333333332,0.8356164383561644,9.037037037037038e-05,Average
Aaron Kamardin,Olympique de Marseille,20,61,65,425000.0,4000.0,33.333333333333336,0.9384615384615385,0.00014352941176470587,Average
Pontus Silfwer,GIF Sundsvall,30,61,61,325000.0,700.0,47.666666666666664,1.0,0.00018769230769230769,Average
Dan Nlundulu,Cheltenham Town,23,61,68,675000.0,8000.0,60.666666666666664,0.8970588235294118,9.037037037037038e-05,Average
Kreshnik Hajrizi,FC Lugano,23,61,68,600000.0,2000.0,32.333333333333336,0.8970588235294118,0.00010166666666666667,Average
Joo Won Kim,Jeju United FC,30,61,61,275000.0,1000.0,30.666666666666668,1.0,0.00022181818181818183,Average
Antonis Aidonis,VfB Stuttgart,21,61,70,700000.0,3000.0,33.0,0.8714285714285714,8.714285714285714e-05,Average
Bogdan Viunnyk,FC Zürich,20,61,78,875000.0,500.0,65.33333333333333,0.782051282051282,6.971428571428572e-05,Average
Mohammed Gadafi Fuseini,SK Sturm Graz,20,61,74,800000.0,3000.0,55.333333333333336,0.8243243243243243,7.625e-05,Average
Mirnes Pepić,SV Meppen,26,61,64,425000.0,650.0,56.666666666666664,0.953125,0.00014352941176470587,Average
Johan Brattberg,BK Häcken,25,61,66,375000.0,950.0,27.333333333333332,0.9242424242424242,0.00016266666666666667,Average
Enzo Guerrero,Deportivo Ñublense,31,61,61,220000.0,1000.0,28.333333333333332,1.0,0.0002772727272727273,Average
Min Gyu Park,Suwon FC,26,61,62,350000.0,1000.0,28.333333333333332,0.9838709677419355,0.00017428571428571428,Average
